OrgCode,OrgName,AccountType,AccountCode,AccountDesc,PostedDate,Source,DocumentType,DocumentNumber,DocumentDate,FiscalPeriod,Description,CustomerCode,CustomerName,PersonName,Reference,ProjectOrgCode,ProjectCode,ProjectTitle,Quantity,BeginningBalanceLC,DebitLC,CreditLC,EndingBalanceLC,AccountTypeOrderBy,ArrangeBy,LocalCurrency
OPS.DS,Digital Services,EXPENSE,50.01.01,Lobbyist Fees,8/15/2020,LC,Labor Cost Post,0000000269,8/2/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User4, Charlie",,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,7.6,0.00,228.32,0.00,228.32,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/15/2020,LC,Labor Cost Post,0000000269,8/2/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User4, Charlie",,CUST-1-DOD,10.10.7011.102.BY,Software Dev,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/15/2020,LC,Labor Cost Post,0000000269,8/2/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User4, Charlie",,CUST-2-CIV,6.SPACE-STATION-BYR,Space Station,8.4,0.00,252.35,0.00,252.35,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/15/2020,LC,Labor Cost Post,0000000269,8/9/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User4, Charlie",,CUST-2-CIV,6.SPACE-STATION-BYR,Space Station,8.4,0.00,252.35,0.00,252.35,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.01.01,Lobbyist Fees,8/15/2020,LC,Labor Cost Post,0000000269,8/9/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User4, Charlie",,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,7.6,0.00,228.32,0.00,228.32,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/15/2020,LC,Labor Cost Post,0000000269,8/9/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User4, Charlie",,CUST-2-CIV,ERP-UPGRADE.BY,ERP Upgrade,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/15/2020,LC,Labor Cost Post,0000000269,8/9/2020,FY20-11,Labor Cost Post - 8/15/2020,,,"User4, Charlie",,CUST-1-DOD,10.10.7011.102.BY,Software Dev,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"Director, Chris",,CUST-1-DOD,20.STUDY-X.BY,Phase III followup for asbestos exposure for Navy service members,16,0.00,720.70,0.00,720.70,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"Director, Chris",,CUST-2-CIV,BIG-DATA.BY,Big Data,48,0.00,2162.10,0.00,2162.10,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"Director, Chris",,CUST-1-DOD,10.10.7011.102.BY,Software Dev,24,0.00,1081.05,0.00,1081.05,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User3, Chad",,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,139,0.00,5633.33,0.00,5633.33,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User2, Caroline",,CUST-2-CIV,PSA-UPGRADE.BY,PSA Upgrade,120,0.00,3839.55,0.00,3839.55,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"Controller, Frank",,CUST-2-CIV,6.SPACE-STATION-BYR,Space Station,96,0.00,6180.00,0.00,6180.00,4,MYCO - Myco,USD
GS-SE,Systems Engineering,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"UU Lead, Gus",,CUST-3-UU3,XX-OLD-STARBRIGHT-Y03-L,Starbright App V10 Design (FP Labor),88,0.00,5200.03,0.00,5200.03,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,CUST-2-CIV,ERP-UPGRADE.BY,ERP Upgrade,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
GS-SE,Systems Engineering,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User, Gina",,CUST-3-UU3,XX-OLD-STARBRIGHT-Y03-L,Starbright App V10 Design (FP Labor),88,0.00,4485.91,0.00,4485.91,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,7.6,0.00,228.32,0.00,228.32,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"CFO, Fran",,CUST-2-CIV,6.SPACE-STATION-BYR,Space Station,96,0.00,11158.32,0.00,11158.32,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"Director, Darla",,CUST-2-CIV,BIG-DATA.BY,Big Data,88,0.00,7141.31,0.00,7141.31,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User1, David",,CUST-2-CIV,6.SPACE-STATION-BYR,Space Station,88,0.00,3900.86,0.00,3900.86,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User2, Dustin",,CUST-2-CIV,6.SPACE-STATION-BYR,Space Station,144,0.00,2856.50,0.00,2856.50,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User5, Clark",,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,40,0.00,1275.24,0.00,1275.24,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User5, Clark",,CUST-1-DOD,10.10.7011.102.BY,Software Dev,84,0.00,2678.00,0.00,2678.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User5, Clark",,CUST-2-CIV,6.SPACE-STATION-BYR,Space Station,44,0.00,1402.77,0.00,1402.77,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User6, GW",,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,88,0.00,2454.87,0.00,2454.87,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User6, GW",,CUST-1-DOD,10.10.7011.102.BY,Software Dev,8,0.00,223.17,0.00,223.17,4,MYCO - Myco,USD
GS-SE,Systems Engineering,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"UU Purchaser, Gwen",,CUST-3-UU3,XX-OLD-STARBRIGHT-Y03-L,Starbright App V10 Design (FP Labor),88,0.00,3392.18,0.00,3392.18,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,CUST-1-DOD,10.10.7011.102.BY,Software Dev,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/16/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,CUST-2-CIV,6.SPACE-STATION-BYR,Space Station,8.4,0.00,252.35,0.00,252.35,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/23/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,CUST-2-CIV,ERP-UPGRADE.BY,ERP Upgrade,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/23/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,7.6,0.00,228.32,0.00,228.32,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/23/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,CUST-1-DOD,10.10.7011.102.BY,Software Dev,8,0.00,240.33,0.00,240.33,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/23/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,CUST-2-CIV,6.SPACE-STATION-BYR,Space Station,8.4,0.00,252.35,0.00,252.35,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/30/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,CUST-2-CIV,ERP-UPGRADE.BY,ERP Upgrade,2,0.00,75.00,0.00,75.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/30/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,CUST-2-CIV,6.SPACE-STATION-BYR,Space Station,2.4,0.00,90.00,0.00,90.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/30/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,1.6,0.00,60.00,0.00,60.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.01.01,Lobbyist Fees,8/31/2020,LC,Labor Cost Post,0000000270,8/30/2020,FY20-11,Labor Cost Post - 8/31/2020,,,"User4, Charlie",,CUST-1-DOD,10.10.7011.102.BY,Software Dev,2,0.00,75.00,0.00,75.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.01,Direct Travel - Airfare,,,,,,,Beginning Balance,,,,,,,,,13450.00,,,13450.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.01,Direct Travel - Airfare,,,,,,,Beginning Balance,,,,,,,,,11300.00,,,11300.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.01,Direct Travel - Airfare,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",509,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,500.00,0.00,500.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.01,Direct Travel - Airfare,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",512,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,500.00,0.00,500.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.01,Direct Travel - Airfare,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",510,CUST-1-DOD,10.10.7011.102.BY,Software Dev,,0.00,500.00,0.00,500.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.01,Direct Travel - Airfare,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",511,CUST-1-DOD,10.10.7011.102.BY,Software Dev,,0.00,450.00,0.00,450.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.01,Direct Travel - Airfare,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, Charline",504,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,300.00,0.00,300.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.02,Direct Travel - Hotel,,,,,,,Beginning Balance,,,,,,,,,19417.00,,,19417.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.02,Direct Travel - Hotel,,,,,,,Beginning Balance,,,,,,,,,16373.60,,,16373.60,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.02,Direct Travel - Hotel,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, Charline",504,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,156.00,0.00,156.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.02,Direct Travel - Hotel,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",509,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,322.56,0.00,322.56,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.02,Direct Travel - Hotel,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",510,CUST-1-DOD,10.10.7011.102.BY,Software Dev,,0.00,1092.00,0.00,1092.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.02,Direct Travel - Hotel,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",512,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,1365.00,0.00,1365.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.03,Direct Travel - Meals,,,,,,,Beginning Balance,,,,,,,,,4973.68,,,4973.68,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.03,Direct Travel - Meals,,,,,,,Beginning Balance,,,,,,,,,723.38,,,723.38,4,MYCO - Myco,USD
GS-CYBER,Cyber,EXPENSE,50.22.03,Direct Travel - Meals,,,,,,,Beginning Balance,,,,,,,,,67.80,,,67.80,4,MYCO - Myco,USD
GS-HEALTH-IT,Health IT,EXPENSE,50.22.03,Direct Travel - Meals,,,,,,,Beginning Balance,,,,,,,,,135.60,,,135.60,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.03,Direct Travel - Meals,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, Charline",504,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,282.00,0.00,282.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.03,Direct Travel - Meals,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",511,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,8.00,0.00,8.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.03,Direct Travel - Meals,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, GW",502,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,6.78,0.00,6.78,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.03,Direct Travel - Meals,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, GW",502,CUST-1-DOD,20.HEALTH-IT.BY,Health IT,,0.00,13.56,0.00,13.56,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.03,Direct Travel - Meals,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, GW",502,CUST-2-CIV,30.10.2345.777.BY,CSD Solution,,0.00,6.78,0.00,6.78,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.03,Direct Travel - Meals,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",511,CUST-1-DOD,10.10.7011.102.BY,Software Dev,,0.00,2.00,0.00,2.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.03,Direct Travel - Meals,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, GW",503,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,13.56,0.00,13.56,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.03,Direct Travel - Meals,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, GW",503,CUST-2-CIV,BIG-DATA.BY,Big Data,,0.00,13.56,0.00,13.56,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.03,Direct Travel - Meals,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",505,CUST-1-DOD,10.10.7011.102.BY,Software Dev,,0.00,67.22,0.00,67.22,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.03,Direct Travel - Meals,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",509,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,319.97,0.00,319.97,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.04,Direct Travel - Auto,,,,,,,Beginning Balance,,,,,,,,,3854.50,,,3854.50,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.04,Direct Travel - Auto,,,,,,,Beginning Balance,,,,,,,,,1322.52,,,1322.52,4,MYCO - Myco,USD
GS-CYBER,Cyber,EXPENSE,50.22.04,Direct Travel - Auto,,,,,,,Beginning Balance,,,,,,,,,400.00,,,400.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.04,Direct Travel - Auto,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",509,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,14.38,0.00,14.38,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.04,Direct Travel - Auto,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, Charline",504,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,57.50,0.00,57.50,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.04,Direct Travel - Auto,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",511,CUST-1-DOD,10.10.7011.102.BY,Software Dev,,0.00,20.00,0.00,20.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.04,Direct Travel - Auto,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",507,CUST-1-DOD,10.10.7011.102.BY,Software Dev,,0.00,300.00,0.00,300.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.04,Direct Travel - Auto,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, GW",502,CUST-2-CIV,30.10.2345.777.BY,CSD Solution,,0.00,40.00,0.00,40.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.04,Direct Travel - Auto,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",511,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,80.00,0.00,80.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.22.05,Direct Travel - Other,,,,,,,Beginning Balance,,,,,,,,,100.00,,,100.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.22.05,Direct Travel - Other,,,,,,,Beginning Balance,,,,,,,,,178.96,,,178.96,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.24.01,Direct - Other Costs,,,,,,,Beginning Balance,,,,,,,,,4500.00,,,4500.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,50.24.01,Direct - Other Costs,,,,,,,Beginning Balance,,,,,,,,,27000.00,,,27000.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.24.01,Direct - Other Costs,,,,,,,Beginning Balance,,,,,,,,,1100.00,,,1100.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.24.01,Direct - Other Costs,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",510,CUST-1-DOD,10.10.7011.102.BY,Software Dev,,0.00,750.00,0.00,750.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.24.01,Direct - Other Costs,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, Charline",504,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,100.00,0.00,100.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.26.01,Subcontractor Labor,,,,,,,Beginning Balance,,,,,,,,,7500.00,,,7500.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.26.01,Subcontractor Labor,,,,,,,Beginning Balance,,,,,,,,,3000.00,,,3000.00,4,MYCO - Myco,USD
GS-SE,Systems Engineering,EXPENSE,50.30.01,Direct Materials,,,,,,,Beginning Balance,,,,,,,,,4000.00,,,4000.00,4,MYCO - Myco,USD
GS-HEALTH-IT,Health IT,EXPENSE,50.30.01,Direct Materials,,,,,,,Beginning Balance,,,,,,,,,5000.00,,,5000.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.30.01,Direct Materials,,,,,,,Beginning Balance,,,,,,,,,6894.96,,,6894.96,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.30.01,Direct Materials,,,,,,,Beginning Balance,,,,,,,,,404.92,,,404.92,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,50.30.01,Direct Materials,,,,,,,Beginning Balance,,,,,,,,,50000.00,,,50000.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.30.01,Direct Materials,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",509,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,Content Prod,,0.00,178.96,0.00,178.96,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.30.01,Direct Materials,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User4, Charlie",510,CUST-1-DOD,10.10.7011.102.BY,Software Dev,,0.00,750.00,0.00,750.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.30.01,Direct Materials,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"User6, GW",502,CUST-1-DOD,20.HEALTH-IT.BY,Health IT,,0.00,500.00,0.00,500.00,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.30.01,Direct Materials,8/31/2020,EC,Expense Report Cost Post,0000000271,8/31/2020,FY20-11,Expense Report Cost Post - 8/31/2020,,,"Controller, Frank",507,CUST-1-DOD,10.10.7011.102.BY,Software Dev,,0.00,156.00,0.00,156.00,4,MYCO - Myco,USD
MYCO,Myco,EXPENSE,50.30.01,Direct Materials,8/31/2020,VI,Vendor Invoice,0000000769,8/31/2020,FY20-11,,V-MATERIALINC,Materials Incorporated,,12345,CUST-1-DOD,10.10.7011.102.BY,Software Dev,,0.00,5000.00,0.00,5000.00,4,MYCO - Myco,USD
OPS.DS,Digital Services,EXPENSE,50.32.01,Unallowable Direct Charges,,,,,,,Beginning Balance,,,,,,,,,7117.64,,,7117.64,4,MYCO - Myco,USD
OPS.CS,Consulting Services,EXPENSE,50.32.01,Unallowable Direct Charges,,,,,,,Beginning Balance,,,,,,,,,3389.00,,,3389.00,4,MYCO - Myco,USD
