ProjectOwningOrg,ProjectOrg,Project,BillType,BillingStatus,Task,Category,DocType,DocumentNumber/ExpenseReportNumber,CostElement,Person,Vendor/Customer,ItemDate,Quantity,InvoiceNumber,JournalDate,BillingCurrency,AmountInBillingCurrency
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,Fee on Total Labor,"User7, Carla",,6/1/2020,,UNANET-01113,8/31/2020,USD,158.62
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,Fringe Client Site,"User7, Carla",,6/1/2020,,UNANET-01113,8/31/2020,USD,"1,062.75"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,G&A,"User7, Carla",,6/1/2020,,UNANET-01113,8/31/2020,USD,459.63
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,Overhead Client Site.,"User7, Carla",,6/1/2020,,UNANET-01113,8/31/2020,USD,271.05
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,Direct Labor,"User7, Carla",,6/1/2020,88,UNANET-01113,8/31/2020,USD,"3,172.40"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,Fee on Total Labor,"User7, Carla",,7/1/2020,,UNANET-01113,8/31/2020,USD,165.83
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,Fringe Client Site,"User7, Carla",,7/1/2020,,UNANET-01113,8/31/2020,USD,"1,111.06"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,G&A,"User7, Carla",,7/1/2020,,UNANET-01113,8/31/2020,USD,480.53
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,Overhead Client Site.,"User7, Carla",,7/1/2020,,UNANET-01113,8/31/2020,USD,283.37
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,Direct Labor,"User7, Carla",,7/1/2020,92,UNANET-01113,8/31/2020,USD,"3,316.60"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,Fee on Total Labor,"User7, Carla",,8/1/2020,,UNANET-01113,8/31/2020,USD,151.41
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,Fringe Client Site,"User7, Carla",,8/1/2020,,UNANET-01113,8/31/2020,USD,"1,014.45"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,G&A,"User7, Carla",,8/1/2020,,UNANET-01113,8/31/2020,USD,438.74
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,Overhead Client Site.,"User7, Carla",,8/1/2020,,UNANET-01113,8/31/2020,USD,258.73
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Business Analyst,TS,,Direct Labor,"User7, Carla",,8/1/2020,84,UNANET-01113,8/31/2020,USD,"3,028.20"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,10/1/2019,,UNANET-01113,8/31/2020,USD,115.36
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,10/1/2019,,UNANET-01113,8/31/2020,USD,772.91
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,G&A,"User1, Carmine",,10/1/2019,,UNANET-01113,8/31/2020,USD,334.28
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,10/1/2019,,UNANET-01113,8/31/2020,USD,197.13
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,10/1/2019,73.6,UNANET-01113,8/31/2020,USD,"2,307.20"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,11/1/2019,,UNANET-01113,8/31/2020,USD,115.36
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,11/1/2019,,UNANET-01113,8/31/2020,USD,772.91
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,G&A,"User1, Carmine",,11/1/2019,,UNANET-01113,8/31/2020,USD,334.28
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,11/1/2019,,UNANET-01113,8/31/2020,USD,197.13
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,11/1/2019,67.2,UNANET-01113,8/31/2020,USD,"2,307.20"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,12/1/2019,,UNANET-01113,8/31/2020,USD,115.36
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,12/1/2019,,UNANET-01113,8/31/2020,USD,772.91
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,G&A,"User1, Carmine",,12/1/2019,,UNANET-01113,8/31/2020,USD,334.28
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,12/1/2019,,UNANET-01113,8/31/2020,USD,197.13
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,12/1/2019,70.4,UNANET-01113,8/31/2020,USD,"2,307.20"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,1/1/2020,,UNANET-01113,8/31/2020,USD,104.05
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,1/1/2020,,UNANET-01113,8/31/2020,USD,697.14
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,G&A,"User1, Carmine",,1/1/2020,,UNANET-01113,8/31/2020,USD,301.51
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,1/1/2020,,UNANET-01113,8/31/2020,USD,177.80
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,1/1/2020,73.6,UNANET-01113,8/31/2020,USD,"2,081.00"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,2/1/2020,,UNANET-01113,8/31/2020,USD,115.36
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,2/1/2020,,UNANET-01113,8/31/2020,USD,772.91
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,G&A,"User1, Carmine",,2/1/2020,,UNANET-01113,8/31/2020,USD,334.28
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,2/1/2020,,UNANET-01113,8/31/2020,USD,197.13
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,2/1/2020,64,UNANET-01113,8/31/2020,USD,"2,307.20"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,3/1/2020,,UNANET-01113,8/31/2020,USD,115.36
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,3/1/2020,,UNANET-01113,8/31/2020,USD,772.91
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,G&A,"User1, Carmine",,3/1/2020,,UNANET-01113,8/31/2020,USD,334.28
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,3/1/2020,,UNANET-01113,8/31/2020,USD,197.13
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,3/1/2020,70.4,UNANET-01113,8/31/2020,USD,"2,307.20"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,4/1/2020,,UNANET-01113,8/31/2020,USD,115.36
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,4/1/2020,,UNANET-01113,8/31/2020,USD,772.91
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,G&A,"User1, Carmine",,4/1/2020,,UNANET-01113,8/31/2020,USD,334.28
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,4/1/2020,,UNANET-01113,8/31/2020,USD,197.13
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,4/1/2020,70.4,UNANET-01113,8/31/2020,USD,"2,307.20"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,5/1/2020,,UNANET-01113,8/31/2020,USD,115.36
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,5/1/2020,,UNANET-01113,8/31/2020,USD,772.91
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,G&A,"User1, Carmine",,5/1/2020,,UNANET-01113,8/31/2020,USD,334.28
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,5/1/2020,,UNANET-01113,8/31/2020,USD,197.13
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,5/1/2020,67.2,UNANET-01113,8/31/2020,USD,"2,307.20"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,6/1/2020,,UNANET-01113,8/31/2020,USD,115.36
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,6/1/2020,,UNANET-01113,8/31/2020,USD,772.91
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,G&A,"User1, Carmine",,6/1/2020,,UNANET-01113,8/31/2020,USD,334.28
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,6/1/2020,,UNANET-01113,8/31/2020,USD,197.13
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,6/1/2020,70.4,UNANET-01113,8/31/2020,USD,"2,307.20"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,7/1/2020,,UNANET-01113,8/31/2020,USD,104.05
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,7/1/2020,,UNANET-01113,8/31/2020,USD,697.14
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,G&A,"User1, Carmine",,7/1/2020,,UNANET-01113,8/31/2020,USD,301.51
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,7/1/2020,,UNANET-01113,8/31/2020,USD,177.80
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,7/1/2020,73.6,UNANET-01113,8/31/2020,USD,"2,081.00"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,8/1/2020,,UNANET-01113,8/31/2020,USD,115.36
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,8/1/2020,,UNANET-01113,8/31/2020,USD,772.91
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,G&A,"User1, Carmine",,8/1/2020,,UNANET-01113,8/31/2020,USD,334.28
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,8/1/2020,,UNANET-01113,8/31/2020,USD,197.13
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Billed,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,8/1/2020,67.2,UNANET-01113,8/31/2020,USD,"2,307.20"
OPS.CS,CUST-1-DOD,20.HEALTH-IT.BY,FP,Billed,,Monthly Maintenance Schedule,,,,,,8/1/2020,,UNANET-01110,8/31/2020,USD,"277,777.78"
OPS.CS,CUST-1-DOD,20.STUDY-X.BY,FP,Billed,,Monthly Maintenance Billing,,,,,,8/1/2020,,UNANET-01110,8/31/2020,USD,"25,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/3/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/12/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/18/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"CFO, Fran M.",,8/28/2020,8,UNANET-01107,8/31/2020,USD,"3,600.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/1/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/2/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/3/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/4/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/5/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/6/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/7/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/8/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/9/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/10/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/11/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/12/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/16/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/17/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/18/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/19/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/20/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/21/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/22/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/23/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/24/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/25/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/26/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"Controller, Frank T.",,8/28/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"User5, Clark A.",,8/4/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"User5, Clark A.",,8/7/2020,10,UNANET-01107,8/31/2020,USD,"1,631.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"User5, Clark A.",,8/12/2020,10,UNANET-01107,8/31/2020,USD,"1,631.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"User5, Clark A.",,8/13/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"User5, Clark A.",,8/15/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"User5, Clark A.",,8/19/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"User5, Clark A.",,8/23/2020,10,UNANET-01107,8/31/2020,USD,"1,631.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"User5, Clark A.",,8/27/2020,10,UNANET-01107,8/31/2020,USD,"1,631.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"User5, Clark A.",,8/29/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Program Manager,TS,,,"User5, Clark A.",,8/31/2020,8,UNANET-01107,8/31/2020,USD,"1,304.80"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/2/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/3/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/4/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/5/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/6/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/7/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/8/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/9/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/10/2020,8,UNANET-01107,8/31/2020,USD,"2,400.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/17/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/18/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/19/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/20/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/21/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/22/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/23/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/24/2020,10,UNANET-01107,8/31/2020,USD,"3,000.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User1, David",,8/25/2020,8,UNANET-01107,8/31/2020,USD,"2,400.00"
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/3/2020,2.4,UNANET-01107,8/31/2020,USD,452.30
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/4/2020,5,UNANET-01107,8/31/2020,USD,942.30
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/5/2020,1,UNANET-01107,8/31/2020,USD,188.46
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/10/2020,2.4,UNANET-01107,8/31/2020,USD,452.30
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/11/2020,5,UNANET-01107,8/31/2020,USD,942.30
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/12/2020,1,UNANET-01107,8/31/2020,USD,188.46
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/17/2020,2.4,UNANET-01107,8/31/2020,USD,452.30
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/18/2020,5,UNANET-01107,8/31/2020,USD,942.30
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/19/2020,1,UNANET-01107,8/31/2020,USD,188.46
OPS.CS,CUST-2-CIV,6.SPACE-STATION-BYR,TM,Billed,1. Requirements,GSA-Subject Matter Expert 1,TS,,,"User4, Charlie",,8/24/2020,2.4,UNANET-01107,8/31/2020,USD,452.30
