DocumentNumber,JournalDate,PostedToGL,AccountCode,AccountDescription,OrgCode,OrgName,ProjectOrg,Project,Task,Category,BaseCostElement,CostElement,CustomVendor,Person,SecureDocumentType,SecureDocumentNumber,ItemDate,Quantity,BillingCurrency,Rate,DebitInBillingCurrency,CreditInBillingCurrency,ExtractDate
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*QA Auditor,Direct Labor,Fee on Total Labor,,"User6, GW",,,9/16/2020,,USD,,0.00,19.48,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*QA Auditor,Direct Labor,Fringe Client Site,,"User6, GW",,,9/16/2020,,USD,,0.00,81.56,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*QA Auditor,Direct Labor,G&A,,"User6, GW",,,9/16/2020,,USD,,0.00,35.27,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*QA Auditor,Direct Labor,Overhead Client Site.,,"User6, GW",,,9/16/2020,,USD,,0.00,20.80,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,9/3/2020,10.00,USD,32.26507,0.00,322.65,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,9/7/2020,10.00,USD,32.26507,0.00,322.65,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,9/11/2020,10.00,USD,32.26507,0.00,322.65,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,9/13/2020,4.00,USD,32.26507,0.00,129.06,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,9/15/2020,10.00,USD,32.26507,0.00,322.65,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,9/23/2020,10.00,USD,86.38713,0.00,863.87,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Direct Labor,,"User5, Clark A.",,,9/29/2020,4.00,USD,86.38713,0.00,345.55,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,9/3/2020,,USD,,0.00,25.81,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,9/7/2020,,USD,,0.00,25.81,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,9/11/2020,,USD,,0.00,25.81,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,9/13/2020,,USD,,0.00,10.32,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,9/15/2020,,USD,,0.00,25.81,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,9/23/2020,,USD,,0.00,69.11,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fee on Total Labor,,"User5, Clark A.",,,9/29/2020,,USD,,0.00,27.64,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fringe Client Site,,"User5, Clark A.",,,9/3/2020,,USD,,0.00,108.09,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fringe Client Site,,"User5, Clark A.",,,9/7/2020,,USD,,0.00,108.09,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fringe Client Site,,"User5, Clark A.",,,9/11/2020,,USD,,0.00,108.09,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fringe Client Site,,"User5, Clark A.",,,9/13/2020,,USD,,0.00,43.24,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fringe Client Site,,"User5, Clark A.",,,9/15/2020,,USD,,0.00,108.09,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fringe Client Site,,"User5, Clark A.",,,9/23/2020,,USD,,0.00,289.40,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Fringe Client Site,,"User5, Clark A.",,,9/29/2020,,USD,,0.00,115.76,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,G&A,,"User5, Clark A.",,,9/3/2020,,USD,,0.00,46.75,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,G&A,,"User5, Clark A.",,,9/7/2020,,USD,,0.00,46.75,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,G&A,,"User5, Clark A.",,,9/11/2020,,USD,,0.00,46.75,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,G&A,,"User5, Clark A.",,,9/13/2020,,USD,,0.00,18.70,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,G&A,,"User5, Clark A.",,,9/15/2020,,USD,,0.00,46.75,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,G&A,,"User5, Clark A.",,,9/23/2020,,USD,,0.00,125.16,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,G&A,,"User5, Clark A.",,,9/29/2020,,USD,,0.00,50.06,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Overhead Client Site.,,"User5, Clark A.",,,9/3/2020,,USD,,0.00,27.57,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Overhead Client Site.,,"User5, Clark A.",,,9/7/2020,,USD,,0.00,27.57,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Overhead Client Site.,,"User5, Clark A.",,,9/11/2020,,USD,,0.00,27.57,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Overhead Client Site.,,"User5, Clark A.",,,9/13/2020,,USD,,0.00,11.03,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Overhead Client Site.,,"User5, Clark A.",,,9/15/2020,,USD,,0.00,27.57,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Overhead Client Site.,,"User5, Clark A.",,,9/23/2020,,USD,,0.00,73.81,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,*Systems Engineer,Direct Labor,Overhead Client Site.,,"User5, Clark A.",,,9/29/2020,,USD,,0.00,29.52,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,GSA-Program Manager,Direct Labor,Direct Labor,,"User6, GW",,,9/2/2020,8.00,USD,25.75001,0.00,206.00,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,GSA-Program Manager,Direct Labor,Fee on Total Labor,,"User6, GW",,,9/2/2020,,USD,,0.00,16.48,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,GSA-Program Manager,Direct Labor,Fringe Client Site,,"User6, GW",,,9/2/2020,,USD,,0.00,69.01,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,GSA-Program Manager,Direct Labor,G&A,,"User6, GW",,,9/2/2020,,USD,,0.00,29.85,
UNANET-01114,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,2. Development,GSA-Program Manager,Direct Labor,Overhead Client Site.,,"User6, GW",,,9/2/2020,,USD,,0.00,17.60,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Direct Labor,,"User5, George",,,9/1/2020,44.00,USD,65.23336,2870.27,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Direct Labor,,"User7, Carla",,,9/1/2020,88.00,USD,42,3696.00,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fee on Total Labor,,"User5, George",,,9/1/2020,,USD,,143.51,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fee on Total Labor,,"User7, Carla",,,9/1/2020,,USD,,184.80,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,9/1/2020,,USD,,961.54,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Company Site,,"User7, Carla",,,9/1/2020,,USD,,1238.16,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,9/1/2020,,USD,,415.86,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User7, Carla",,,9/1/2020,,USD,,694.53,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,9/1/2020,,USD,,245.24,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Company Site,,"User7, Carla",,,9/1/2020,,USD,,1874.98,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,9/1/2020,70.40,USD,32.77273,2307.20,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,9/1/2020,,USD,,115.36,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,9/1/2020,,USD,,772.91,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,9/1/2020,,USD,,334.28,0.00,
UNANET-01115,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,9/1/2020,,USD,,197.13,0.00,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Direct Labor,,"User5, George",,,9/1/2020,44.00,USD,65.23336,0.00,2870.27,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Direct Labor,,"User7, Carla",,,9/1/2020,88.00,USD,42,0.00,3696.00,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fee on Total Labor,,"User5, George",,,9/1/2020,,USD,,0.00,143.51,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fee on Total Labor,,"User7, Carla",,,9/1/2020,,USD,,0.00,184.80,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,9/1/2020,,USD,,0.00,961.54,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Company Site,,"User7, Carla",,,9/1/2020,,USD,,0.00,1238.16,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,9/1/2020,,USD,,0.00,415.86,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User7, Carla",,,9/1/2020,,USD,,0.00,694.53,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,9/1/2020,,USD,,0.00,245.24,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Company Site,,"User7, Carla",,,9/1/2020,,USD,,0.00,1874.98,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,9/1/2020,70.40,USD,32.77273,0.00,2307.20,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,9/1/2020,,USD,,0.00,115.36,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,9/1/2020,,USD,,0.00,772.91,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,9/1/2020,,USD,,0.00,334.28,
UNANET-01115,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,9/1/2020,,USD,,0.00,197.13,
UNANET-01116,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,4.MARS-MISSION.BYR,1. Clin 1 - Labor,*Business Analyst,Direct Labor,,,"User4, Charlie",TS,,9/28/2020,2.00,USD,183,366.00,0.00,
UNANET-01116,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-2-CIV,4.MARS-MISSION.BYR,1. Clin 1 - Labor,*Business Analyst,Direct Labor,,,"User4, Charlie",TS,,9/28/2020,2.00,USD,183,0.00,366.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,9/3/2020,8.00,USD,450,3600.00,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,9/13/2020,8.00,USD,450,3600.00,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,9/16/2020,8.00,USD,450,3600.00,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,9/18/2020,8.00,USD,450,3600.00,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,9/23/2020,8.00,USD,450,3600.00,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,9/24/2020,8.00,USD,450,3600.00,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,9/28/2020,8.00,USD,450,3600.00,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,9/29/2020,8.00,USD,450,3600.00,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,9/30/2020,8.00,USD,450,3600.00,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/1/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/2/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/3/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/4/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/5/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/6/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/7/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/8/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/9/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/10/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/11/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/13/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/16/2020,8.00,USD,179.82,1438.56,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/22/2020,8.00,USD,179.82,1438.56,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/23/2020,8.00,USD,179.82,1438.56,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/24/2020,8.00,USD,179.82,1438.56,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/25/2020,8.00,USD,179.82,1438.56,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,9/29/2020,8.00,USD,179.82,1438.56,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,9/4/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,9/8/2020,10.00,USD,163.1,1631.00,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,9/12/2020,10.00,USD,163.1,1631.00,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,9/14/2020,8.00,USD,163.1,1304.80,0.00,
UNANET-01117,9/30/2020,Y,10.02.01,Accounts Receivable,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,9/16/2020,8.00,USD,179.82,1438.56,0.00,
