DocumentNumber,JournalDate,PostedToGL,AccountCode,AccountDescription,OrgCode,OrgName,ProjectOrg,Project,Task,Category,BaseCostElement,CostElement,CustomVendor,Person,SecureDocumentType,SecureDocumentNumber,ItemDate,Quantity,BillingCurrency,Rate,DebitInBillingCurrency,CreditInBillingCurrency,ExtractDate
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,11/1/2019,,USD,,0.00,0.00,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,11/1/2019,,USD,,0.00,74.22,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,12/1/2019,,USD,,0.00,0.00,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,12/1/2019,,USD,,0.00,74.22,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,1/1/2020,,USD,,0.00,0.00,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,1/1/2020,,USD,,0.00,66.94,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,2/1/2020,,USD,,0.00,0.00,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,2/1/2020,,USD,,0.00,74.22,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,3/1/2020,,USD,,0.00,0.00,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,3/1/2020,,USD,,0.00,74.22,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,4/1/2020,,USD,,0.00,0.00,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,4/1/2020,,USD,,0.00,74.22,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,5/1/2020,,USD,,0.00,0.00,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,5/1/2020,,USD,,0.00,74.22,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,6/1/2020,,USD,,0.00,0.00,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,6/1/2020,,USD,,0.00,74.22,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,7/1/2020,,USD,,0.00,0.00,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,7/1/2020,,USD,,0.00,66.94,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,8/1/2020,,USD,,0.00,0.00,
0000000309,8/31/2020,Y,20.04.03,Deferred Revenue,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,8/1/2020,,USD,,0.00,74.22,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,10/1/2019,,USD,,277.81,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,11/1/2019,,USD,,273.94,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,12/1/2019,,USD,,326.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,1/1/2020,,USD,,277.81,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,2/1/2020,,USD,,326.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,3/1/2020,,USD,,326.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,4/1/2020,,USD,,326.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,5/1/2020,,USD,,326.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,6/1/2020,,USD,,326.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,7/1/2020,,USD,,277.81,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,8/1/2020,,USD,,326.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User7, Carla",,,12/1/2019,,USD,,304.99,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User7, Carla",,,1/1/2020,,USD,,318.86,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User7, Carla",,,2/1/2020,,USD,,277.27,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User7, Carla",,,3/1/2020,,USD,,304.99,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User7, Carla",,,4/1/2020,,USD,,304.99,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User7, Carla",,,5/1/2020,,USD,,291.13,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User7, Carla",,,6/1/2020,,USD,,304.99,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User7, Carla",,,7/1/2020,,USD,,318.86,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User7, Carla",,,8/1/2020,,USD,,291.13,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,10/1/2019,,USD,,0.00,115.27,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,11/1/2019,,USD,,0.00,113.67,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,12/1/2019,,USD,,0.00,135.31,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,1/1/2020,,USD,,0.00,115.27,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,2/1/2020,,USD,,0.00,135.31,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,3/1/2020,,USD,,0.00,135.31,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,4/1/2020,,USD,,0.00,135.31,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,5/1/2020,,USD,,0.00,135.31,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,6/1/2020,,USD,,0.00,135.31,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,7/1/2020,,USD,,0.00,115.27,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,8/1/2020,,USD,,0.00,135.31,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User7, Carla",,,12/1/2019,,USD,,0.00,126.55,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User7, Carla",,,1/1/2020,,USD,,0.00,132.29,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User7, Carla",,,2/1/2020,,USD,,0.00,115.04,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User7, Carla",,,3/1/2020,,USD,,0.00,126.55,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User7, Carla",,,4/1/2020,,USD,,0.00,126.55,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User7, Carla",,,5/1/2020,,USD,,0.00,120.79,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User7, Carla",,,6/1/2020,,USD,,0.00,126.55,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User7, Carla",,,7/1/2020,,USD,,0.00,132.29,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User7, Carla",,,8/1/2020,,USD,,0.00,120.79,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,10/1/2019,,USD,,92.96,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,11/1/2019,,USD,,91.66,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,12/1/2019,,USD,,109.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,1/1/2020,,USD,,92.96,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,2/1/2020,,USD,,109.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,3/1/2020,,USD,,109.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,4/1/2020,,USD,,109.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,5/1/2020,,USD,,109.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,6/1/2020,,USD,,109.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,7/1/2020,,USD,,92.96,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,8/1/2020,,USD,,109.12,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User7, Carla",,,12/1/2019,,USD,,102.05,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User7, Carla",,,1/1/2020,,USD,,106.69,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User7, Carla",,,2/1/2020,,USD,,92.78,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User7, Carla",,,3/1/2020,,USD,,102.05,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User7, Carla",,,4/1/2020,,USD,,102.05,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User7, Carla",,,5/1/2020,,USD,,97.41,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User7, Carla",,,6/1/2020,,USD,,102.05,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User7, Carla",,,7/1/2020,,USD,,106.69,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User7, Carla",,,8/1/2020,,USD,,97.41,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,10/1/2019,,USD,,221.81,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,11/1/2019,,USD,,221.81,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,12/1/2019,,USD,,221.81,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,1/1/2020,,USD,,200.07,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,2/1/2020,,USD,,221.81,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,3/1/2020,,USD,,221.81,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,4/1/2020,,USD,,221.81,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,5/1/2020,,USD,,221.81,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,6/1/2020,,USD,,221.81,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,7/1/2020,,USD,,200.07,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,8/1/2020,,USD,,221.81,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,10/1/2019,,USD,,0.00,92.03,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,11/1/2019,,USD,,0.00,92.03,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,12/1/2019,,USD,,0.00,92.03,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,1/1/2020,,USD,,0.00,83.01,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,2/1/2020,,USD,,0.00,92.03,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,3/1/2020,,USD,,0.00,92.03,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,4/1/2020,,USD,,0.00,92.03,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,5/1/2020,,USD,,0.00,92.03,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,6/1/2020,,USD,,0.00,92.03,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,7/1/2020,,USD,,0.00,83.01,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,8/1/2020,,USD,,0.00,92.03,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,10/1/2019,,USD,,74.22,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,11/1/2019,,USD,,74.22,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,12/1/2019,,USD,,74.22,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,1/1/2020,,USD,,66.94,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,2/1/2020,,USD,,74.22,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,3/1/2020,,USD,,74.22,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,4/1/2020,,USD,,74.22,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,5/1/2020,,USD,,74.22,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,6/1/2020,,USD,,74.22,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,7/1/2020,,USD,,66.94,0.00,
0000000309,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,8/1/2020,,USD,,74.22,0.00,
0000000310,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Client Site,,"User5, George",,,9/1/2020,,USD,,0.00,0.00,
0000000310,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Fringe Company Site,,"User7, Carla",,,9/1/2020,,USD,,0.00,0.00,
0000000310,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User5, George",,,9/1/2020,,USD,,0.00,0.00,
0000000310,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,G&A,,"User7, Carla",,,9/1/2020,,USD,,0.00,0.00,
0000000310,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User5, George",,,9/1/2020,,USD,,0.00,0.00,
0000000310,9/30/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Company Site,,"User7, Carla",,,9/1/2020,,USD,,0.00,0.00,
